timestamp,corridor_id,corridor_name,curr_precip_mm,forecast_rain_6h_sum_mm,forecast_rain_max_intensity_mm,forecast_precip_prob_max,wind_speed_kmh,wind_gust_kmh,visibility_km,severe_weather_flag,antecedent_rain_24h_mm,antecedent_rain_72h_mm,elevation_m,slope_angle_deg,terrain_type,road_class,historical_vulnerability_score,is_monsoon_season,month_of_year,hour_of_day,active_incidents_nearby_15km,disruption_within_6h
2025-12-12T06:00:00+00:00,NH-2,Guwahati-Shillong-Imphal,0.0,0.0,0.0,16.9,11.7,18.6,14.8,0,11.4,48.4,1489.1,30.1,Steep Ghat,national_highway,0.742,0,12,6,0,0
2025-12-12T17:00:00+00:00,SH-4,Haflong Hill Cut Route,0.0,0.0,0.0,12.6,7.9,11.3,12.3,0,0.9,32.0,785.6,31.6,Steep Ghat,state_highway,0.822,0,12,17,4,0
2025-12-12T21:00:00+00:00,RD-NER-02,Aizawl-Lunglei Ridge Pass,0.0,0.0,0.0,22.0,5.3,8.0,11.8,0,0.1,2.6,1069.7,29.2,Steep Ghat,arterial,0.586,0,12,21,0,0
2025-12-12T23:00:00+00:00,NH-6,Shillong-Jowai-Silchar,0.0,0.6,0.2,44.9,28.3,42.8,14.5,0,0.7,26.6,1397.5,40.1,Steep Ghat,national_highway,0.864,0,12,23,1,0
2025-12-13T01:00:00+00:00,NH-29,Dimapur-Kohima Corridor,0.0,0.0,0.0,12.8,12.8,18.9,12.1,0,2.9,32.6,1386.2,37.9,Steep Ghat,national_highway,0.909,0,12,1,1,0
2025-12-13T03:00:00+00:00,NH-6,Shillong-Jowai-Silchar,0.0,0.0,0.0,20.9,17.6,29.9,15.0,0,4.4,23.9,1388.0,36.3,Steep Ghat,national_highway,0.772,0,12,3,2,0
2025-12-13T03:00:00+00:00,NH-6,Shillong-Jowai-Silchar,0.0,0.0,0.0,24.6,26.0,35.1,11.2,0,13.9,65.6,1331.2,34.4,Steep Ghat,national_highway,0.983,0,12,3,1,0
2025-12-13T03:00:00+00:00,RD-NER-02,Aizawl-Lunglei Ridge Pass,0.0,0.0,0.0,13.2,2.0,5.0,13.2,0,7.9,27.1,1166.4,26.6,Steep Ghat,arterial,0.631,0,12,3,0,0
2025-12-13T04:00:00+00:00,NH-27,Guwahati-Nagaon-Lumding,0.0,0.0,0.0,24.9,12.1,20.3,10.7,0,0.2,24.2,138.7,9.8,Plain,national_highway,0.297,0,12,4,0,0
2025-12-13T04:00:00+00:00,SH-4,Haflong Hill Cut Route,0.0,0.0,0.0,18.7,9.8,17.1,10.2,0,6.4,35.9,904.8,33.0,Steep Ghat,state_highway,0.874,0,12,4,1,0
2025-12-13T07:00:00+00:00,NH-29,Dimapur-Kohima Corridor,0.1,13.0,5.3,67.8,19.6,26.6,10.3,0,17.7,57.7,1366.3,34.9,Steep Ghat,national_highway,0.837,0,12,7,2,0
2025-12-13T08:00:00+00:00,SH-12,Mawkyrwat-Nongstoin Link,0.0,0.0,0.0,18.7,3.1,5.0,14.8,0,13.1,46.5,887.2,23.7,Foothill,state_highway,0.569,0,12,8,0,0
2025-12-13T09:00:00+00:00,RD-NER-02,Aizawl-Lunglei Ridge Pass,0.0,0.0,0.0,11.9,14.5,23.9,8.1,0,7.1,36.5,1149.8,28.4,Steep Ghat,arterial,0.657,0,12,9,0,0
2025-12-13T10:00:00+00:00,NH-27,Guwahati-Nagaon-Lumding,0.0,0.0,0.0,14.9,17.8,30.7,12.6,0,3.0,18.7,117.4,1.0,Plain,national_highway,0.32,0,12,10,0,0
2025-12-13T11:00:00+00:00,RD-NER-02,Aizawl-Lunglei Ridge Pass,0.0,0.0,0.0,23.8,20.1,35.3,12.9,0,0.7,29.8,1065.6,33.1,Steep Ghat,arterial,0.676,0,12,11,0,0
2025-12-13T16:00:00+00:00,NH-27,Guwahati-Nagaon-Lumding,0.0,1.3,0.6,51.2,6.4,8.6,9.0,0,47.8,154.9,105.5,1.2,Plain,national_highway,0.377,0,12,16,0,0
2025-12-13T17:00:00+00:00,NH-6,Shillong-Jowai-Silchar,0.0,0.0,0.0,22.1,11.5,15.3,10.1,0,1.8,4.7,1480.5,33.3,Steep Ghat,national_highway,0.811,0,12,17,5,0
2025-12-13T18:00:00+00:00,NH-37,Kaziranga Flood Bypass,0.0,0.0,0.0,6.1,10.1,16.0,11.5,0,8.3,41.9,97.0,2.8,Plain,national_highway,0.573,0,12,18,0,0
2025-12-13T21:00:00+00:00,NH-37,Kaziranga Flood Bypass,0.0,0.0,0.0,10.3,5.8,9.5,10.1,0,13.1,61.9,40.0,1.0,Plain,national_highway,0.484,0,12,21,1,0
2025-12-13T21:00:00+00:00,NH-2,Guwahati-Shillong-Imphal,0.0,0.0,0.0,12.7,15.1,22.1,11.1,0,3.1,14.6,1393.4,31.7,Steep Ghat,national_highway,0.76,0,12,21,3,0
2025-12-13T22:00:00+00:00,SH-12,Mawkyrwat-Nongstoin Link,0.0,0.0,0.0,19.6,8.9,14.7,11.3,0,1.6,11.0,915.5,18.1,Foothill,state_highway,0.58,0,12,22,1,0
2025-12-14T00:00:00+00:00,NH-29,Dimapur-Kohima Corridor,0.0,0.0,0.0,23.0,7.7,10.8,10.7,0,8.6,38.6,1392.7,39.5,Steep Ghat,national_highway,0.878,0,12,0,1,0
2025-12-14T00:00:00+00:00,NH-27,Guwahati-Nagaon-Lumding,0.0,0.0,0.0,15.0,18.0,24.6,13.2,0,3.0,19.3,92.5,3.6,Plain,national_highway,0.346,0,12,0,1,0
2025-12-14T01:00:00+00:00,SH-4,Haflong Hill Cut Route,0.0,0.0,0.0,22.0,22.3,34.4,8.4,0,0.9,28.1,886.0,31.8,Steep Ghat,state_highway,0.892,0,12,1,1,0
2025-12-14T05:00:00+00:00,NH-6,Shillong-Jowai-Silchar,0.0,0.0,0.0,16.8,5.2,7.9,8.7,0,17.2,47.0,1365.1,28.8,Steep Ghat,national_highway,0.871,0,12,5,3,0
2025-12-14T05:00:00+00:00,RD-NER-01,Tawang Border Access,0.0,0.0,0.0,16.8,19.9,30.1,11.3,0,3.6,41.2,2812.8,44.1,High Mountain Ridge,arterial,0.647,0,12,5,0,0
2025-12-14T06:00:00+00:00,SH-4,Haflong Hill Cut Route,0.8,7.8,3.3,57.7,12.9,18.8,7.9,0,14.1,44.9,795.9,35.2,Steep Ghat,state_highway,0.804,0,12,6,0,0
2025-12-14T07:00:00+00:00,SH-4,Haflong Hill Cut Route,0.0,0.0,0.0,10.4,19.0,30.1,8.9,0,5.0,42.3,814.7,30.4,Steep Ghat,state_highway,0.772,0,12,7,1,0
2025-12-14T10:00:00+00:00,NH-27,Guwahati-Nagaon-Lumding,1.2,17.3,4.6,76.0,12.5,22.4,9.4,0,4.8,9.1,119.2,5.8,Plain,national_highway,0.399,0,12,10,1,0
2025-12-14T11:00:00+00:00,NH-29,Dimapur-Kohima Corridor,0.0,13.7,8.8,65.4,17.2,25.3,13.5,0,5.6,36.2,1422.6,35.2,Steep Ghat,national_highway,0.894,0,12,11,1,1
2025-12-14T15:00:00+00:00,NH-6,Shillong-Jowai-Silchar,0.0,0.0,0.0,23.1,17.6,29.8,12.1,0,49.9,147.3,1408.8,36.3,Steep Ghat,national_highway,0.779,0,12,15,3,1
2025-12-14T18:00:00+00:00,NH-6,Shillong-Jowai-Silchar,0.0,0.0,0.0,16.2,14.7,19.7,11.3,0,1.6,30.4,1328.0,40.6,Steep Ghat,national_highway,0.87,0,12,18,1,0
2025-12-14T19:00:00+00:00,NH-29,Dimapur-Kohima Corridor,0.0,0.0,0.0,11.8,23.2,31.9,15.0,0,4.6,34.9,1398.1,43.9,Steep Ghat,national_highway,0.859,0,12,19,1,0
2025-12-14T19:00:00+00:00,NH-37,Kaziranga Flood Bypass,0.0,0.0,0.0,5.7,17.0,23.3,15.0,0,10.4,22.1,69.3,4.1,Plain,national_highway,0.52,0,12,19,1,0
2025-12-15T01:00:00+00:00,NH-10,Siliguri-Gangtok Highway,0.0,18.0,10.4,60.2,2.0,5.0,11.5,0,0.2,30.3,1666.1,36.4,High Mountain Ridge,national_highway,0.968,0,12,1,0,0
2025-12-15T04:00:00+00:00,NH-2,Guwahati-Shillong-Imphal,0.0,0.0,0.0,24.9,14.6,22.2,12.1,0,3.8,27.6,1500.9,34.2,Steep Ghat,national_highway,0.736,0,12,4,1,0
2025-12-15T05:00:00+00:00,RD-NER-02,Aizawl-Lunglei Ridge Pass,0.0,0.0,0.0,5.0,9.5,13.3,9.7,0,7.0,45.0,1152.3,28.7,Steep Ghat,arterial,0.642,0,12,5,0,0
2025-12-15T11:00:00+00:00,NH-2,Guwahati-Shillong-Imphal,0.0,0.0,0.0,17.0,8.5,12.4,11.6,0,9.0,28.5,1529.5,29.8,Steep Ghat,national_highway,0.759,0,12,11,2,0
2025-12-15T15:00:00+00:00,NH-37,Kaziranga Flood Bypass,0.0,0.0,0.0,5.5,2.0,5.0,13.0,0,4.5,30.6,40.0,1.2,Plain,national_highway,0.467,0,12,15,0,0
2025-12-15T16:00:00+00:00,NH-27,Guwahati-Nagaon-Lumding,0.0,0.0,0.0,20.1,22.9,33.8,13.8,0,3.6,30.2,59.6,11.1,Plain,national_highway,0.354,0,12,16,0,0
2025-12-15T19:00:00+00:00,NH-27,Guwahati-Nagaon-Lumding,0.0,0.0,0.0,9.6,11.2,17.9,12.2,0,4.5,37.4,126.6,9.0,Plain,national_highway,0.36,0,12,19,0,0
2025-12-16T02:00:00+00:00,SH-12,Mawkyrwat-Nongstoin Link,0.0,0.0,0.0,7.5,16.1,25.5,9.7,0,6.8,16.3,912.7,26.3,Foothill,state_highway,0.556,0,12,2,1,0
2025-12-16T02:00:00+00:00,NH-2,Guwahati-Shillong-Imphal,0.0,0.0,0.0,7.1,17.3,26.2,12.0,0,6.7,35.4,1491.7,34.9,Steep Ghat,national_highway,0.81,0,12,2,1,0
2025-12-16T05:00:00+00:00,NH-2,Guwahati-Shillong-Imphal,0.0,13.9,3.7,74.7,15.7,24.9,12.7,0,2.3,17.5,1454.9,28.8,Steep Ghat,national_highway,0.664,0,12,5,0,0
2025-12-16T08:00:00+00:00,RD-NER-02,Aizawl-Lunglei Ridge Pass,0.0,0.0,0.0,5.3,7.8,13.0,10.2,0,4.6,41.2,1244.9,33.8,Steep Ghat,arterial,0.69,0,12,8,0,0
2025-12-16T09:00:00+00:00,NH-27,Guwahati-Nagaon-Lumding,0.0,0.0,0.0,13.4,13.9,22.6,10.0,0,8.4,46.6,67.4,10.4,Plain,national_highway,0.419,0,12,9,0,0
2025-12-16T10:00:00+00:00,SH-4,Haflong Hill Cut Route,0.0,0.0,0.0,12.7,4.2,5.5,10.3,0,8.7,37.9,843.0,31.6,Steep Ghat,state_highway,0.839,0,12,10,1,0
2025-12-16T13:00:00+00:00,NH-2,Guwahati-Shillong-Imphal,0.0,0.0,0.0,16.2,23.2,32.3,15.0,0,18.8,58.4,1540.1,35.6,Steep Ghat,national_highway,0.697,0,12,13,0,1
2025-12-16T13:00:00+00:00,RD-NER-02,Aizawl-Lunglei Ridge Pass,0.0,0.0,0.0,24.6,15.3,20.7,10.7,0,4.8,21.8,1131.9,27.4,Steep Ghat,arterial,0.693,0,12,13,0,0
2025-12-16T15:00:00+00:00,NH-29,Dimapur-Kohima Corridor,0.0,0.0,0.0,10.8,2.0,5.0,15.0,0,16.6,56.8,1452.8,38.5,Steep Ghat,national_highway,1.0,0,12,15,0,0
2025-12-16T16:00:00+00:00,RD-NER-01,Tawang Border Access,0.0,0.0,0.0,21.7,12.2,19.5,9.0,0,7.8,45.0,2815.4,38.3,High Mountain Ridge,arterial,0.691,0,12,16,0,0
2025-12-16T16:00:00+00:00,NH-29,Dimapur-Kohima Corridor,0.0,0.0,0.0,24.1,14.4,25.6,9.7,0,10.4,53.0,1454.4,35.2,Steep Ghat,national_highway,0.9,0,12,16,0,0
2025-12-16T21:00:00+00:00,RD-NER-02,Aizawl-Lunglei Ridge Pass,0.0,0.0,0.0,8.0,15.7,25.8,14.2,0,6.1,28.3,1132.5,38.0,Steep Ghat,arterial,0.689,0,12,21,0,0
2025-12-16T23:00:00+00:00,SH-4,Haflong Hill Cut Route,0.0,0.0,0.0,16.2,18.2,30.9,12.1,0,1.9,12.8,844.7,31.2,Steep Ghat,state_highway,0.756,0,12,23,4,0
2025-12-16T23:00:00+00:00,SH-12,Mawkyrwat-Nongstoin Link,0.0,0.0,0.0,9.8,12.4,20.6,15.0,0,2.0,7.5,931.6,24.9,Foothill,state_highway,0.523,0,12,23,1,0
2025-12-17T00:00:00+00:00,NH-27,Guwahati-Nagaon-Lumding,0.0,0.0,0.0,22.0,14.9,21.4,14.5,0,15.3,41.9,40.0,3.4,Plain,national_highway,0.371,0,12,0,0,0
2025-12-17T00:00:00+00:00,SH-12,Mawkyrwat-Nongstoin Link,6.8,42.0,26.2,100.0,17.8,31.7,13.2,0,14.6,51.3,936.7,15.3,Foothill,state_highway,0.602,0,12,0,0,1
2025-12-17T01:00:00+00:00,SH-12,Mawkyrwat-Nongstoin Link,0.0,0.0,0.0,20.0,20.8,32.1,12.3,0,3.1,27.0,1110.1,18.7,Foothill,state_highway,0.548,0,12,1,0,0
2025-12-17T02:00:00+00:00,RD-NER-02,Aizawl-Lunglei Ridge Pass,0.0,0.0,0.0,19.2,10.2,15.2,8.8,0,5.1,35.0,1113.4,35.4,Steep Ghat,arterial,0.669,0,12,2,0,0
2025-12-17T12:00:00+00:00,NH-27,Guwahati-Nagaon-Lumding,0.0,7.8,4.2,58.7,10.2,16.6,13.1,0,0.4,17.8,82.3,5.2,Plain,national_highway,0.333,0,12,12,0,0
2025-12-17T14:00:00+00:00,NH-6,Shillong-Jowai-Silchar,0.0,0.0,0.0,18.1,9.9,15.2,10.9,0,1.1,11.3,1439.6,40.8,Steep Ghat,national_highway,0.869,0,12,14,0,0
2025-12-17T15:00:00+00:00,RD-NER-01,Tawang Border Access,0.0,0.0,0.0,22.7,14.4,20.1,12.8,0,6.6,46.9,2826.1,42.4,High Mountain Ridge,arterial,0.709,0,12,15,0,0
2025-12-17T15:00:00+00:00,NH-2,Guwahati-Shillong-Imphal,0.0,0.0,0.0,17.2,16.7,25.4,10.2,0,17.8,37.4,1446.1,28.9,Steep Ghat,national_highway,0.757,0,12,15,1,0
2025-12-17T17:00:00+00:00,SH-12,Mawkyrwat-Nongstoin Link,0.0,0.0,0.0,10.9,23.4,31.4,14.0,0,4.8,15.0,905.3,21.9,Foothill,state_highway,0.599,0,12,17,0,0
2025-12-17T17:00:00+00:00,NH-29,Dimapur-Kohima Corridor,0.0,0.0,0.0,9.0,14.8,22.2,14.8,0,23.1,101.6,1472.1,39.5,Steep Ghat,national_highway,0.812,0,12,17,0,0
2025-12-17T17:00:00+00:00,NH-6,Shillong-Jowai-Silchar,0.0,0.0,0.0,11.5,11.6,15.2,14.8,0,9.7,24.4,1435.4,28.9,Steep Ghat,national_highway,0.775,0,12,17,2,0
2025-12-17T18:00:00+00:00,NH-6,Shillong-Jowai-Silchar,0.0,0.0,0.0,17.9,14.3,23.6,10.4,0,1.3,23.0,1450.9,36.2,Steep Ghat,national_highway,0.94,0,12,18,0,0
2025-12-17T19:00:00+00:00,SH-4,Haflong Hill Cut Route,0.0,0.0,0.0,8.8,13.9,23.4,14.4,0,4.2,18.8,915.9,25.6,Steep Ghat,state_highway,0.869,0,12,19,1,0
2025-12-17T19:00:00+00:00,SH-12,Mawkyrwat-Nongstoin Link,0.0,9.8,4.3,60.8,22.4,30.8,13.2,0,9.1,46.9,878.6,22.6,Foothill,state_highway,0.586,0,12,19,0,0
2025-12-17T22:00:00+00:00,SH-12,Mawkyrwat-Nongstoin Link,0.0,19.1,4.9,78.7,11.6,18.4,13.3,0,10.3,40.3,932.4,24.5,Foothill,state_highway,0.621,0,12,22,1,0
2025-12-18T00:00:00+00:00,NH-10,Siliguri-Gangtok Highway,0.0,0.0,0.0,18.9,11.7,18.6,11.8,0,1.3,28.6,1665.5,41.9,High Mountain Ridge,national_highway,0.836,0,12,0,3,0
2025-12-18T03:00:00+00:00,RD-NER-02,Aizawl-Lunglei Ridge Pass,0.0,0.0,0.0,24.6,14.3,18.6,6.9,0,1.5,13.1,1102.4,37.7,Steep Ghat,arterial,0.576,0,12,3,1,0
2025-12-18T04:00:00+00:00,SH-4,Haflong Hill Cut Route,0.0,0.0,0.0,8.1,2.0,5.0,10.5,0,2.8,18.1,818.5,30.9,Steep Ghat,state_highway,0.653,0,12,4,0,0
2025-12-18T04:00:00+00:00,NH-6,Shillong-Jowai-Silchar,0.0,0.0,0.0,16.9,8.3,11.5,14.4,0,9.2,38.1,1412.0,36.8,Steep Ghat,national_highway,0.796,0,12,4,1,0
2025-12-18T05:00:00+00:00,NH-6,Shillong-Jowai-Silchar,0.0,0.0,0.0,13.2,8.1,10.7,12.5,0,9.4,44.2,1410.0,36.9,Steep Ghat,national_highway,0.817,0,12,5,3,0
2025-12-18T06:00:00+00:00,NH-10,Siliguri-Gangtok Highway,0.0,0.0,0.0,18.2,14.3,19.0,13.5,0,8.0,42.8,1738.0,36.6,High Mountain Ridge,national_highway,0.955,0,12,6,1,0
2025-12-18T09:00:00+00:00,NH-2,Guwahati-Shillong-Imphal,0.0,0.0,0.0,22.8,24.4,40.5,10.5,0,10.8,37.1,1413.9,31.6,Steep Ghat,national_highway,0.738,0,12,9,0,0
2025-12-18T09:00:00+00:00,NH-37,Kaziranga Flood Bypass,0.0,0.0,0.0,14.7,2.0,5.0,11.4,0,4.3,13.4,40.0,1.0,Plain,national_highway,0.513,0,12,9,0,0
2025-12-18T10:00:00+00:00,NH-29,Dimapur-Kohima Corridor,0.0,0.0,0.0,7.6,11.3,19.0,14.7,0,4.0,16.3,1504.9,37.3,Steep Ghat,national_highway,0.882,0,12,10,1,0
2025-12-18T11:00:00+00:00,NH-37,Kaziranga Flood Bypass,0.0,0.0,0.0,8.3,12.2,19.6,13.9,0,20.7,49.1,52.7,1.0,Plain,national_highway,0.493,0,12,11,0,0
2025-12-18T12:00:00+00:00,SH-12,Mawkyrwat-Nongstoin Link,0.0,0.0,0.0,17.2,16.6,26.6,13.0,0,2.1,29.5,855.0,25.0,Foothill,state_highway,0.582,0,12,12,0,0
2025-12-18T13:00:00+00:00,NH-27,Guwahati-Nagaon-Lumding,0.0,0.0,0.0,8.5,11.8,18.9,10.3,0,5.2,36.6,95.0,9.8,Plain,national_highway,0.363,0,12,13,0,0
2025-12-18T14:00:00+00:00,SH-4,Haflong Hill Cut Route,0.0,1.2,0.5,51.3,8.5,13.1,12.0,0,1.3,22.3,796.2,31.7,Steep Ghat,state_highway,0.663,0,12,14,0,0
2025-12-18T20:00:00+00:00,SH-12,Mawkyrwat-Nongstoin Link,0.2,5.5,2.3,54.8,7.9,12.7,11.7,0,6.7,40.0,930.7,24.3,Foothill,state_highway,0.6,0,12,20,0,0
2025-12-18T20:00:00+00:00,NH-2,Guwahati-Shillong-Imphal,0.0,0.0,0.0,5.6,8.2,10.9,14.9,0,13.7,63.9,1379.1,36.2,Steep Ghat,national_highway,0.742,0,12,20,0,0
2025-12-18T21:00:00+00:00,NH-37,Kaziranga Flood Bypass,3.4,27.2,15.0,91.1,15.3,24.3,12.1,0,1.8,5.2,120.6,1.5,Plain,national_highway,0.583,0,12,21,0,0
2025-12-18T22:00:00+00:00,SH-12,Mawkyrwat-Nongstoin Link,0.0,0.0,0.0,23.6,21.2,33.8,12.3,0,11.9,31.2,970.4,17.5,Foothill,state_highway,0.611,0,12,22,0,0
2025-12-18T22:00:00+00:00,NH-29,Dimapur-Kohima Corridor,0.0,0.0,0.0,17.1,18.7,25.9,12.9,0,4.3,14.4,1335.5,35.7,Steep Ghat,national_highway,0.979,0,12,22,3,0
2025-12-19T00:00:00+00:00,NH-6,Shillong-Jowai-Silchar,0.0,0.0,0.0,19.7,2.1,5.0,12.0,0,3.6,30.8,1389.9,32.3,Steep Ghat,national_highway,0.811,0,12,0,1,0
2025-12-19T00:00:00+00:00,RD-NER-02,Aizawl-Lunglei Ridge Pass,0.0,0.0,0.0,11.7,2.0,5.0,10.2,0,5.0,36.0,1183.6,33.3,Steep Ghat,arterial,0.612,0,12,0,0,0
2025-12-19T10:00:00+00:00,RD-NER-01,Tawang Border Access,0.0,0.0,0.0,18.9,13.6,21.6,9.9,0,0.0,15.3,2789.4,42.9,High Mountain Ridge,arterial,0.784,0,12,10,2,0
2025-12-19T13:00:00+00:00,SH-12,Mawkyrwat-Nongstoin Link,0.0,0.0,0.0,10.6,18.2,31.6,10.8,0,7.5,19.3,1032.8,20.3,Foothill,state_highway,0.588,0,12,13,0,0
2025-12-19T19:00:00+00:00,NH-2,Guwahati-Shillong-Imphal,0.0,0.0,0.0,9.0,7.5,12.2,12.4,0,3.1,34.8,1502.1,29.5,Steep Ghat,national_highway,0.71,0,12,19,0,0
2025-12-19T19:00:00+00:00,SH-4,Haflong Hill Cut Route,0.0,1.2,0.8,35.7,5.8,7.8,15.0,0,2.9,27.5,825.9,22.5,Steep Ghat,state_highway,0.801,0,12,19,3,0
2025-12-20T00:00:00+00:00,NH-27,Guwahati-Nagaon-Lumding,0.0,0.0,0.0,22.3,13.3,19.4,13.7,0,1.7,25.0,63.7,3.4,Plain,national_highway,0.36,0,12,0,0,0
2025-12-20T00:00:00+00:00,NH-29,Dimapur-Kohima Corridor,0.0,0.0,0.0,18.0,13.0,18.4,11.0,0,15.8,49.1,1338.2,34.5,Steep Ghat,national_highway,0.962,0,12,0,3,0
2025-12-20T01:00:00+00:00,NH-10,Siliguri-Gangtok Highway,3.7,15.9,9.5,66.4,10.6,16.0,11.5,0,12.8,46.7,1565.2,38.7,High Mountain Ridge,national_highway,0.88,0,12,1,1,1
2025-12-20T03:00:00+00:00,NH-2,Guwahati-Shillong-Imphal,0.0,0.0,0.0,20.1,15.9,27.2,9.9,0,8.0,42.6,1406.5,34.6,Steep Ghat,national_highway,0.787,0,12,3,2,0
2025-12-20T07:00:00+00:00,NH-37,Kaziranga Flood Bypass,0.0,12.8,6.9,63.2,18.2,29.2,13.0,0,5.1,24.2,40.0,9.9,Plain,national_highway,0.588,0,12,7,0,0
2025-12-20T12:00:00+00:00,RD-NER-02,Aizawl-Lunglei Ridge Pass,0.0,0.0,0.0,16.2,12.1,19.3,13.9,0,0.4,1.1,1216.3,31.8,Steep Ghat,arterial,0.706,0,12,12,0,0
2025-12-20T16:00:00+00:00,NH-37,Kaziranga Flood Bypass,0.0,0.0,0.0,23.6,18.3,32.1,10.5,0,1.3,9.5,40.0,4.4,Plain,national_highway,0.59,0,12,16,0,0
2025-12-20T16:00:00+00:00,NH-6,Shillong-Jowai-Silchar,0.0,0.0,0.0,17.6,2.0,5.0,12.1,0,0.4,17.6,1384.9,35.9,Steep Ghat,national_highway,0.851,0,12,16,1,0
2025-12-20T18:00:00+00:00,RD-NER-02,Aizawl-Lunglei Ridge Pass,0.0,0.0,0.0,23.5,17.1,29.9,13.1,0,2.8,11.8,1160.7,37.0,Steep Ghat,arterial,0.68,0,12,18,1,0
2025-12-20T19:00:00+00:00,NH-37,Kaziranga Flood Bypass,0.0,0.0,0.0,14.0,6.0,9.5,13.6,0,2.4,28.1,40.0,1.0,Plain,national_highway,0.461,0,12,19,0,0
2025-12-20T21:00:00+00:00,SH-4,Haflong Hill Cut Route,0.0,13.7,6.9,63.2,19.9,28.1,12.3,0,0.7,5.9,901.0,26.7,Steep Ghat,state_highway,0.923,0,12,21,0,0
2025-12-21T02:00:00+00:00,NH-37,Kaziranga Flood Bypass,0.0,16.5,6.8,79.9,12.1,19.5,11.1,0,16.2,54.6,49.4,1.0,Plain,national_highway,0.545,0,12,2,0,0
2025-12-21T02:00:00+00:00,NH-29,Dimapur-Kohima Corridor,0.0,0.0,0.0,17.4,10.8,18.4,10.7,0,4.6,13.0,1370.4,28.1,Steep Ghat,national_highway,0.912,0,12,2,3,0
2025-12-21T05:00:00+00:00,NH-29,Dimapur-Kohima Corridor,0.0,0.0,0.0,15.0,20.6,31.3,9.8,0,10.5,46.2,1482.1,35.8,Steep Ghat,national_highway,0.897,0,12,5,2,0
2025-12-21T06:00:00+00:00,RD-NER-01,Tawang Border Access,0.0,0.0,0.0,5.6,18.7,24.4,10.7,0,0.9,5.9,2757.9,38.3,High Mountain Ridge,arterial,0.593,0,12,6,0,0
2025-12-21T16:00:00+00:00,NH-37,Kaziranga Flood Bypass,0.0,0.0,0.0,13.5,14.1,23.0,11.3,0,4.0,42.1,103.9,3.9,Plain,national_highway,0.391,0,12,16,0,0
2025-12-21T18:00:00+00:00,SH-4,Haflong Hill Cut Route,0.0,0.0,0.0,5.5,11.8,18.3,14.3,0,11.8,41.7,821.6,21.6,Steep Ghat,state_highway,0.745,0,12,18,1,0
2025-12-21T19:00:00+00:00,SH-4,Haflong Hill Cut Route,0.0,0.0,0.0,7.2,3.8,5.8,12.6,0,2.0,15.6,789.2,29.8,Steep Ghat,state_highway,0.773,0,12,19,0,0
2025-12-21T23:00:00+00:00,SH-12,Mawkyrwat-Nongstoin Link,1.3,20.0,6.4,74.0,17.6,27.3,10.1,0,9.6,25.5,933.5,21.1,Foothill,state_highway,0.632,0,12,23,0,0
2025-12-21T23:00:00+00:00,NH-27,Guwahati-Nagaon-Lumding,0.0,0.0,0.0,8.5,7.9,12.7,11.9,0,1.7,26.3,192.8,2.1,Plain,national_highway,0.39,0,12,23,0,0
2025-12-22T01:00:00+00:00,RD-NER-02,Aizawl-Lunglei Ridge Pass,0.0,0.0,0.0,13.2,12.4,19.9,12.2,0,1.0,13.2,1077.8,36.5,Steep Ghat,arterial,0.65,0,12,1,0,0
2025-12-22T01:00:00+00:00,NH-2,Guwahati-Shillong-Imphal,6.0,19.0,7.0,73.0,15.8,22.9,9.3,0,2.4,9.4,1415.0,29.2,Steep Ghat,national_highway,0.766,0,12,1,1,0
2025-12-22T04:00:00+00:00,NH-10,Siliguri-Gangtok Highway,0.0,0.0,0.0,11.0,15.8,21.7,13.4,0,13.9,45.9,1711.5,41.1,High Mountain Ridge,national_highway,0.911,0,12,4,4,0
2025-12-22T06:00:00+00:00,RD-NER-02,Aizawl-Lunglei Ridge Pass,0.0,0.0,0.0,14.8,21.9,36.2,11.8,0,3.6,23.2,1103.0,30.8,Steep Ghat,arterial,0.705,0,12,6,0,0
2025-12-22T09:00:00+00:00,RD-NER-02,Aizawl-Lunglei Ridge Pass,0.0,0.0,0.0,22.2,13.7,21.6,9.7,0,2.2,33.5,1119.9,38.8,Steep Ghat,arterial,0.613,0,12,9,0,0
2025-12-22T09:00:00+00:00,NH-6,Shillong-Jowai-Silchar,0.0,0.0,0.0,22.6,3.9,5.4,11.8,0,6.3,33.3,1386.7,34.5,Steep Ghat,national_highway,0.834,0,12,9,2,0
2025-12-22T11:00:00+00:00,RD-NER-02,Aizawl-Lunglei Ridge Pass,0.0,5.0,3.1,53.7,11.3,20.0,9.5,0,3.0,13.1,1138.8,35.4,Steep Ghat,arterial,0.66,0,12,11,0,0
2025-12-22T12:00:00+00:00,NH-6,Shillong-Jowai-Silchar,0.0,0.0,0.0,18.5,23.3,34.4,11.7,0,9.0,43.0,1405.4,37.1,Steep Ghat,national_highway,0.811,0,12,12,0,0
2025-12-22T13:00:00+00:00,SH-12,Mawkyrwat-Nongstoin Link,0.0,0.0,0.0,15.5,21.8,29.9,12.0,0,6.5,38.6,936.9,26.0,Foothill,state_highway,0.525,0,12,13,0,0
2025-12-22T14:00:00+00:00,NH-27,Guwahati-Nagaon-Lumding,0.0,0.0,0.0,20.8,19.9,29.9,12.9,0,9.6,28.7,75.3,4.5,Plain,national_highway,0.368,0,12,14,1,0
