slide_id,state,district,slide_name,road_location,latitude,longitude,material,movement_type,history,name,highway,ref,maxspeed,lanes,surface,smoothness,length,distance_to_road_m,road_match_status,target,elevation,slope,temperature_avg,temperature_max,temperature_min,rainfall_avg,rainfall_max,humidity_avg,nearby_landslide_count,landslide_density
,,,,,25.587344047419634,92.0008822573222,,,,,residential,,,,,,120.0,0.0,NEGATIVE_SAMPLE,0,1258.6414794921875,12.496572091923223,20.820361303393558,33.9,6.2,6.685198300283286,245.1,79.46736842105263,18,0.05729577951308232
,,,,,24.571788405427352,92.82377599275804,,,,,residential,,,,,,351.0,0.0,NEGATIVE_SAMPLE,0,26.751968383789062,1.6056515270098493,23.23047671534858,34.7,10.6,6.439211904105815,416.1,81.01439645625692,11,0.03501408748021698
,,,,,25.99175785003743,90.94794364982694,,,,,unclassified,,,,,,47.0,0.0,NEGATIVE_SAMPLE,0,44.84624481201172,0.773866218327693,24.273975636766338,32.1,13.3,9.85719822812846,347.3,82.4091915836102,0,0.0
SKM/WS/78A08/2015/264,Sikkim,West Sikkim,,Namchi-Assangthang Road,27.144167,88.311083,Rock,Fall,,,tertiary,,,,,,11166.0,2.2416186609078057,MATCHED,1,1159.5498046875,34.58921375911091,18.63182125930941,30.9,1.0,8.528519306780177,233.9,81.46498792687133,109,0.34695777594033184
5719,Tripura,North Tripura,Churaibari,NH-8,24.419026,92.242991,Debris,slide,July 2025,,trunk,NH-8,,2.0,asphalt,,35264.0,25.025910594650668,MATCHED,1,61.88182830810547,7.347341125035598,25.62627970749543,33.3,14.7,7.453895781637716,216.9,80.29235880398672,11,0.03501408748021698
MN/NON/83H09/2018/4,Manipur,Noney,,NH37,24.787666999999995,93.666667,Debris,Slide,,,trunk,NH37,,,,,8123.0,319.29169594556504,MATCHED,1,663.8265991210938,19.561487548123583,22.23690693430657,32.9,10.9,3.649178695868592,101.1,79.76685082872928,78,0.2482817112233567
,,,,,25.59863361318412,92.136764502886,,,,,residential,,,,,,178.0,0.0,NEGATIVE_SAMPLE,0,1024.102294921875,10.817951021129817,20.820361303393558,33.9,6.2,6.685198300283286,245.1,79.46736842105263,21,0.06684507609859604
,,,,,27.18772848390879,95.47236075410332,,,,,residential,,,,,,559.0,0.0,NEGATIVE_SAMPLE,0,165.21853637695312,1.1123175047140783,24.176780185758517,31.9,15.8,8.724764890282131,62.1,85.41486068111455,0,0.0
,,,,,24.575649217427657,94.10875280897376,,,,,residential,,,,,,360.0,0.0,NEGATIVE_SAMPLE,0,874.8873901367188,16.906442118575363,22.23690693430657,32.9,10.9,3.649178695868592,101.1,79.76685082872928,6,0.01909859317102744
,,,,,24.478226550690987,92.3266325999292,,,,,unclassified,,,,,,93.0,0.0,NEGATIVE_SAMPLE,0,25.5,1.3398604681065154,25.62627970749543,33.3,14.7,7.453895781637716,216.9,80.29235880398672,3,0.00954929658551372
,,,,,23.75074724195728,93.26016287164508,,,,,unclassified,,,,unpaved,,45437.0,0.0,NEGATIVE_SAMPLE,0,1247.5531005859375,29.69749854733909,24.334384121424403,31.7,13.7,4.743912408759124,99.5,79.61500291885581,6,0.01909859317102744
,,,,,26.737823979205967,94.20589808320445,,,,,residential,,,,,,192.0,0.0,NEGATIVE_SAMPLE,0,94.03343200683594,1.166421763828431,24.57065706570657,35.0,12.9,9.633934204596663,173.0,81.8010152284264,0,0.0
NAG/KOH/83K1/2016/072,Nagaland,Kohima,,Phekerkrie,25.839721999999995,94.050333,Earth,Slide,,,secondary,,,,,,18930.0,7.214678956815061,MATCHED,1,911.6240844726562,18.861406695267696,20.85228468568264,32.0,7.6,4.679590141235115,151.3,79.07532539462753,70,0.22281692032865347
,,,,,25.85848108409576,93.77540030853253,,,,,residential,,,,,,102.0,0.0,NEGATIVE_SAMPLE,0,165.5150604248047,1.5420904998334983,20.85228468568264,32.0,7.6,4.679590141235115,151.3,79.07532539462753,27,0.08594366926962348
,,,,,26.98363562046074,94.65280132970398,,,,,residential,,,,,,57.0,0.0,NEGATIVE_SAMPLE,0,97.12261962890624,2.263555369858922,24.176780185758517,31.9,15.8,8.724764890282131,62.1,85.41486068111455,0,0.0
,,,,,26.1197782388687,91.7649995147074,,,,,residential,,,,unpaved,,69.0,0.0,NEGATIVE_SAMPLE,0,52.48281478881836,0.4921094108559891,20.820361303393558,33.9,6.2,6.685198300283286,245.1,79.46736842105263,66,0.21008452488130183
,,,,,24.800350282581977,93.02780687133313,,,,,residential,,,,,,119.0,0.0,NEGATIVE_SAMPLE,0,47.5970573425293,8.789635230637876,23.23047671534858,34.7,10.6,6.439211904105815,416.1,81.01439645625692,2,0.006366197723675813
MN/KAM/83L09/2017/52,Manipur,Kamjong,,Lakhan,24.8155,94.572222,Soil,Slide,,,unclassified,,,,unpaved,,15905.0,1.713653333277047,MATCHED,1,922.3933715820312,27.758654931225824,24.47771618625277,34.2,15.2,5.077937915742794,97.2,76.81873614190687,26,0.08276057040778557
,,,,,24.759585769040484,93.84241101855372,,,,,residential,,,,,,493.0,0.0,NEGATIVE_SAMPLE,0,778.4166259765625,1.802619486853938,22.23690693430657,32.9,10.9,3.649178695868592,101.1,79.76685082872928,13,0.04138028520389279
,,,,,23.81657171058644,91.27998887563508,,,,,residential,,,,,,424.0,0.0,NEGATIVE_SAMPLE,0,11.117094993591309,2.258466862065473,26.190695347673834,33.6,13.6,6.149498997995992,361.9,80.94475138121547,2,0.006366197723675813
SK/ED/78A6/2016/01,Sikkim,North Sikkim,Dzongu landslide,Left bank slope of Talong Chu,27.535332999999994,88.497972,Rock,Slide/Avalanch,13 August 2016 at 13:30 hrs.,,secondary,MDR,,,,,2340.0,7.214359508989848,MATCHED,1,911.1701049804688,42.66797090077177,,,,,,,33,0.10504226244065092
MZ/LUN/84A12/2018/38,Mizoram,Lunglei,,Serte-Sertlangpui Section,23.107222,92.693054,Soil,Slide,,,unclassified,,,,,,5659.0,9.881917185707673,MATCHED,1,871.2454223632812,26.57324584941328,,,,,,,168,0.5347606087887683
AP/E-Siang/82P8/2021/LS25,Arunachal Pradesh,Lower Dibang Valley,LS-25,"NH-13, towards Rengging",28.255703,95.55061,Rock,Wedge failure,,,trunk,NH13,,,,,2659.0,382.88038978107926,MATCHED,1,630.5565795898438,48.45025973405743,,,,,,,50,0.15915494309189535
MG/WKH/78O1/2020/6,Meghalaya,West Khasi Hills,Chitrapul slide,Hahim-Riangdo road,25.800000000000004,91.11,Earth,Slide,,,tertiary,,,,,,2180.0,463.11376877346106,MATCHED,1,511.0099182128906,23.447650578133228,24.273975636766338,32.1,13.3,9.85719822812846,347.3,82.4091915836102,7,0.022281692032865348
,,,,,26.140207150009523,91.81723994998757,,,,,residential,,,,,,87.0,0.0,NEGATIVE_SAMPLE,0,54.95785140991211,1.1065822355010575,20.820361303393558,33.9,6.2,6.685198300283286,245.1,79.46736842105263,68,0.21645072260497766
,,,,,27.20128446366617,95.14878110678964,,,,,unclassified,,,,,,1051.0,0.0,NEGATIVE_SAMPLE,0,110.21420288085938,2.373987087446638,24.176780185758517,31.9,15.8,8.724764890282131,62.1,85.41486068111455,0,0.0
,,,,,27.40984901109509,93.5420079526938,,,,,tertiary,,,,,,2719.0,0.0,NEGATIVE_SAMPLE,0,1385.3707275390625,31.31619844337982,24.57065706570657,35.0,12.9,9.633934204596663,173.0,81.8010152284264,0,0.0
MZ/LAW/84B11/2020/54,Mizoram,Lawngtlai,Ajasora slide 1,outside Ajasora village,22.430000000000003,92.71,Rock,Slide,,,primary,,,,,,19268.0,3495.4771760942594,MATCHED,1,1042.4306640625,17.984209063803338,,,,,,,24,0.07639437268410976
,,,,,25.09107975034605,93.95138440015803,,,,,unclassified,,,,unpaved,,66.0,0.0,NEGATIVE_SAMPLE,0,950.3386840820312,0.785641062178691,22.23690693430657,32.9,10.9,3.649178695868592,101.1,79.76685082872928,6,0.01909859317102744
,,,,,26.51047774043667,90.5290868879459,,,,,residential,,,,,,36.0,0.0,NEGATIVE_SAMPLE,0,63.35231018066406,2.485007797352462,,,,,,,0,0.0
SKM/SS/78A08/2015/252,Sikkim,South Sikkim,,Pachekhani-Melli Road,27.102,88.458667,Debris,Slide,,,secondary,MDR,,,,,20739.0,22.0691941067192,MATCHED,1,430.86175537109375,32.82350956715591,18.63182125930941,30.9,1.0,8.528519306780177,233.9,81.46498792687133,91,0.2896619964272495
AS/DIM/83G07/2017/25,Assam,Dima Hasao,NE of Darangibra slide.,Approx. 3.5 km NE of,25.433903,93.328944,Debris,Slide,,,secondary,Nc-M-1,,,,,7682.0,359.44533390610343,MATCHED,1,421.2713928222656,18.84552171914546,23.23047671534858,34.7,10.6,6.439211904105815,416.1,81.01439645625692,41,0.13050705333535417
MN/KAM/83L05/2018/44,Manipur,Kamjong,,6.5 km N of Phungyar Village,24.846167,94.323778,Debris,Slide,,,trunk,NH102A,,,,,25180.0,6.804347344716268,MATCHED,1,1314.884521484375,32.4074910288091,22.23690693430657,32.9,10.9,3.649178695868592,101.1,79.76685082872928,72,0.22918311805232927
,,,,,24.52845988309029,92.81210943803576,,,,,residential,,,,,,132.0,0.0,NEGATIVE_SAMPLE,0,28.99375915527344,0.3360265150350283,23.23047671534858,34.7,10.6,6.439211904105815,416.1,81.01439645625692,14,0.044563384065730696
,,,,,27.07520331117852,93.95971297464834,,,,,residential,,,,,,114.0,0.0,NEGATIVE_SAMPLE,0,87.35413360595703,0.4450952659324769,24.57065706570657,35.0,12.9,9.633934204596663,173.0,81.8010152284264,0,0.0
,,,,,24.767499648227645,93.94142234203731,,,,,residential,,,,,,164.0,0.0,NEGATIVE_SAMPLE,0,778.3798217773438,0.8445617156695964,22.23690693430657,32.9,10.9,3.649178695868592,101.1,79.76685082872928,6,0.01909859317102744
,,,,,24.96305805102829,92.68833037858626,,,,,residential,,,,,,822.0,0.0,NEGATIVE_SAMPLE,0,25.52202033996582,0.8302688822725789,23.23047671534858,34.7,10.6,6.439211904105815,416.1,81.01439645625692,21,0.06684507609859604
6868,Nagaland,Zunheboto,,,25.926407999999995,94.469758,Rock,slide,,,trunk,NH702A,,,,,11193.0,20.149891226631656,MATCHED,1,1753.7183837890625,44.28010918034875,20.85228468568264,32.0,7.6,4.679590141235115,151.3,79.07532539462753,38,0.12095775674984045
,,,,,27.39931184768644,95.64427819147402,,,,,residential,,,,,,197.0,0.0,NEGATIVE_SAMPLE,0,146.90475463867188,0.8981661150226244,,,,,,,0,0.0
,,,,,26.16857750042129,91.74108027951188,,,,,residential,,,,,,194.0,0.0,NEGATIVE_SAMPLE,0,49.63561248779297,1.3986181533596624,20.820361303393558,33.9,6.2,6.685198300283286,245.1,79.46736842105263,61,0.19416903057211232
ML/RIB/78N16/2014/06,Meghalaya,Ri-Bhoi,19 Mile,GS Road,26.002939999999995,91.86692,Debris,Slide,23 September 2014,,trunk,NH6,,,,,21652.0,317.3742783134688,MATCHED,1,403.4481506347656,5.1912899751445805,20.820361303393558,33.9,6.2,6.685198300283286,245.1,79.46736842105263,31,0.09867606471697511
MAN/SEN/83K04/2015/89,Manipur,Senapati,,Along Sorbung road,25.218022,94.107603,Debris,Slide,2015,,secondary,,,,,,19368.0,3294.054280892596,MATCHED,1,1233.1875,27.831233760844427,22.23690693430657,32.9,10.9,3.649178695868592,101.1,79.76685082872928,22,0.07002817496043395
MZ/LAW/84B10/2020/42,Mizoram,Lawngtlai,India Bangladesh Fencing road slide 6,India Bangladesh Fencing road,22.61,92.54,Debris,Slide,,,unclassified,,,,,,6998.0,307.31294810104623,MATCHED,1,80.8203125,10.284549120475017,,,,,,,14,0.044563384065730696
MN/NON/83H05/2018/51,Manipur,Noney,,Rengpang,24.768917,93.45730600000002,Rock,Slide,,Old Cachar Road,secondary,,,,,,10752.0,21.23585081546661,MATCHED,1,490.0818176269531,31.89513659595408,23.23047671534858,34.7,10.6,6.439211904105815,416.1,81.01439645625692,96,0.30557749073643903
SKM/NS/78A04/2017/89,Sikkim,West Sikkim,,SH,27.21875,88.233694,Debris,Slide,,,unclassified,,,,,,7090.0,1.2213463149517043,MATCHED,1,1256.94482421875,37.235223130506114,18.63182125930941,30.9,1.0,8.528519306780177,233.9,81.46498792687133,110,0.3501408748021697
SKM/SS/78A08/2015/186,Sikkim,South Sikkim,,Temi village Road,27.225083,88.373333,Debris,Slide,,,tertiary,,,,asphalt,,2017.0,10.247869538412807,MATCHED,1,2018.3953857421875,35.48501079001595,18.63182125930941,30.9,1.0,8.528519306780177,233.9,81.46498792687133,141,0.44881693951914486
MIZ/AZL/2024/442,Mizoram,Aizawl,,,23.66,92.72916667,Debris,Slide,,World Bank Road,primary,,,,,,21568.0,20.280814812973315,MATCHED,1,829.35498046875,27.2429400533351,24.334384121424403,31.7,13.7,4.743912408759124,99.5,79.61500291885581,374,1.1904789743273771
,,,,,26.88088918857024,92.7629680164552,,,,,residential,,,,,,177.0,0.0,NEGATIVE_SAMPLE,0,91.60836029052734,2.991257369965916,24.945631552671,33.3,14.6,6.053046953046953,174.0,80.043718871057,14,0.044563384065730696
MZ/LUN/84A11/2017/130,Mizoram,Lunglei,,"1km Milestone, Bungtlang,",23.254946000000004,92.634239,Rock,Slide,2015,,unclassified,,,,,,24773.0,1.830471543964015,MATCHED,1,799.7059326171875,32.67368476764228,,,,,,,79,0.2514648100851946
SKM/ES/78A12/2015/114,Sikkim,East Sikkim,,Rorathang-Rongli Road,27.203869,88.658333,Debris,Slide,,,tertiary,SH,,,,,8855.0,9.402361842042556,MATCHED,1,737.9091796875,17.044310649894424,,,,,,,66,0.21008452488130183
MIZ/KOL/2024/831,Mizoram,Kolasib,,,23.6315833,93.13670278,Debris,Slide,,,unclassified,,,,,,7471.0,771.6719613420656,MATCHED,1,1208.705810546875,19.88975851525341,24.334384121424403,31.7,13.7,4.743912408759124,99.5,79.61500291885581,72,0.22918311805232927
,,,,,24.78683301953376,93.9426669458913,,,,,residential,,,,,,115.0,0.0,NEGATIVE_SAMPLE,0,780.3967895507812,0.8692997296032272,22.23690693430657,32.9,10.9,3.649178695868592,101.1,79.76685082872928,6,0.01909859317102744
MN/TEN/83L03/2018/25,Manipur,Tengnoupal,,1km SE of Sita village,24.445222,94.230583,Debris,Slide,,,unclassified,,,,,,27631.0,64.1811613290375,MATCHED,1,1364.69189453125,29.21602012822308,,,,,,,39,0.12414085561167836
,,,,,25.298038838728164,93.13547384572992,,,,,residential,,,,,,172.0,0.0,NEGATIVE_SAMPLE,0,321.4737243652344,7.217968967428809,23.23047671534858,34.7,10.6,6.439211904105815,416.1,81.01439645625692,17,0.054112680651244416
MZ/LAW/84B16/2020/13,Mizoram,Saiha,Lombasu bymari slide 1,Lombasu bymari road,22.11,92.85,Debris,Slide,2017,,unclassified,,,,,,8623.0,191.1603053549038,MATCHED,1,288.5320129394531,35.45334536818669,,,,,,,13,0.04138028520389279
NAG/ZUN/83J12/2016/0002,Nagaland,Zunheboto,,"Beside SH, Asukhomi to",26.046444,94.526194,Earth,Fall,,,trunk,NH702A,,,,,11465.0,6.0318826204659,MATCHED,1,1733.5377197265625,42.362905629075854,,,,,,,62,0.19735212943395022
,,,,,24.04761988370481,91.52603477912972,,,,,unclassified,,,,,,13209.0,0.0,NEGATIVE_SAMPLE,0,48.32215118408203,6.045273719009642,25.62627970749543,33.3,14.7,7.453895781637716,216.9,80.29235880398672,3,0.00954929658551372
MN/NON/83H10/2018/9,Manipur,Noney,,Data taken from Sangji village-,24.672569,93.6973,Debris,Slide,,,unclassified,,,,unpaved,,5059.0,369.6462454597138,MATCHED,1,933.4404907226562,22.09252130665329,22.23690693430657,32.9,10.9,3.649178695868592,101.1,79.76685082872928,57,0.1814366351247607
SKM/NS/78A03/2017/46,Sikkim,West Sikkim,Singdong,SH,27.301972,88.218778,Debris,Slide,,,secondary,MDR,,4.0,,,11030.0,10.144966045907124,MATCHED,1,1809.0469970703125,42.96121169362047,18.63182125930941,30.9,1.0,8.528519306780177,233.9,81.46498792687133,95,0.30239439187460115
MN/KAM/83L09/2017/32,Manipur,Kamjong,,Chahong,24.944083,94.538667,Soil,Slide,,,primary,,,,,,15184.0,5606.82863390783,TOO_FAR,1,1535.975830078125,32.7794534472636,24.47771618625277,34.2,15.2,5.077937915742794,97.2,76.81873614190687,50,0.15915494309189535
MZ/LUN/84B13/2018/27,Mizoram,Lunglei,,about 3.5Km from Thaizawl,22.827084,92.80175,Soil,Slide,2018,,trunk,NH2,,,,,28068.0,1.6710105579712524,MATCHED,1,1058.7762451171875,28.204467316428847,,,,,,,100,0.3183098861837907
MAN/SEN/83K03/2015/4,Manipur,Senapati,,Senapati along NH-39,25.279389,94.032194,Debris,Slide,2015,NH2,trunk,NH2,,,,,1329.0,3.082296975220031,MATCHED,1,1044.2735595703125,29.16783052798208,22.23690693430657,32.9,10.9,3.649178695868592,101.1,79.76685082872928,38,0.12095775674984045
,,,,,26.15725797952059,91.70037699488672,,,,,residential,,,,,,555.0,0.0,NEGATIVE_SAMPLE,0,52.423152923583984,1.6593853736581945,20.820361303393558,33.9,6.2,6.685198300283286,245.1,79.46736842105263,54,0.17188733853924695
,,,,,27.57872215017608,95.502880748987,,,,,residential,,,,,,138.0,0.0,NEGATIVE_SAMPLE,0,126.6418685913086,0.7877215304480923,,,,,,,0,0.0
,,,,,24.667927045845367,92.9174348062286,,,,,residential,,,,,,1119.0,0.0,NEGATIVE_SAMPLE,0,23.711332321166992,0.3760082291855498,23.23047671534858,34.7,10.6,6.439211904105815,416.1,81.01439645625692,4,0.012732395447351627
MZ/AZL/84A14/2024/137,Mizoram,Aizawl,,Tuirial,23.72694444,92.79527778,Debris,Slide,28 May 2024,,trunk,NH6,,,,,3126.0,9.334688069023455,MATCHED,1,243.4303436279297,27.743870942566303,24.334384121424403,31.7,13.7,4.743912408759124,99.5,79.61500291885581,336,1.0695212175775366
,,,,,26.16123450089714,91.81664239276948,,,,,residential,,,,,,27.0,0.0,NEGATIVE_SAMPLE,0,102.85365295410156,12.764903131479937,20.820361303393558,33.9,6.2,6.685198300283286,245.1,79.46736842105263,67,0.21326762374313976
,,,,,26.986632884112343,95.0542098045412,,,,,secondary,,,,,,70.0,0.0,NEGATIVE_SAMPLE,0,120.1995849609375,3.785255480204188,24.176780185758517,31.9,15.8,8.724764890282131,62.1,85.41486068111455,0,0.0
,,,,,26.47703550191433,91.1571224499015,,,,,unclassified,,,,,,147.0,0.0,NEGATIVE_SAMPLE,0,47.57374954223633,2.657301995264481,24.273975636766338,32.1,13.3,9.85719822812846,347.3,82.4091915836102,0,0.0
MIZ/AZL/2024/436,Mizoram,Aizawl,,,23.51361111,92.69861111,Debris,Complex,,,primary,,,,,,12064.0,13.50072008915914,MATCHED,1,790.9332275390625,39.15795328124147,24.334384121424403,31.7,13.7,4.743912408759124,99.5,79.61500291885581,231,0.7352958370845565
,,,,,24.53104982464776,93.92945235355924,,,,,residential,,,,,,96.0,0.0,NEGATIVE_SAMPLE,0,774.3719482421875,0.9700396955001628,22.23690693430657,32.9,10.9,3.649178695868592,101.1,79.76685082872928,0,0.0
MN/TAM/83H09/2018/18,Manipur,Tamenglong,,NH-137,24.978611,93.528278,Soil,Slide,,,tertiary,,,,,,530.0,5.903623378756798,MATCHED,1,1207.8575439453125,11.639064563538202,22.23690693430657,32.9,10.9,3.649178695868592,101.1,79.76685082872928,54,0.17188733853924695
,,,,,26.32094692635518,89.91264291861879,,,,,unclassified,,,,,,412.0,0.0,NEGATIVE_SAMPLE,0,51.59267425537109,2.5524330513511084,23.96081781531964,34.9,8.1,8.445295698924731,363.4,81.46390041493775,0,0.0
,,,,,24.96269283976391,92.6342626584082,,,,,residential,,,,,,1032.0,0.0,NEGATIVE_SAMPLE,0,30.14661026000977,10.188164278949529,23.23047671534858,34.7,10.6,6.439211904105815,416.1,81.01439645625692,12,0.03819718634205488
,,,,,25.60745621699415,91.9794371133244,,,,,residential,,,,,,58.0,0.0,NEGATIVE_SAMPLE,0,1308.09130859375,5.297492521847408,20.820361303393558,33.9,6.2,6.685198300283286,245.1,79.46736842105263,43,0.13687325105902998
MZ/LAW/84B10/2020/13,Mizoram,Lawngtlai,Chawngtelui village slide 1,Chawngtelui village,22.520000000000003,92.71,Rock,Slide,2019,,primary,,,,,,7288.0,30.81912295461223,MATCHED,1,322.1091613769531,25.03840265094923,,,,,,,28,0.08912676813146139
MN/CHU/83H10/2018/90,Manipur,Churachandpur,,Agri linked road Nalon village,24.549256,93.667681,Debris,Slide,,,residential,,,,,,465.0,1790.0114002915798,MATCHED,1,1081.369384765625,34.97273595202968,22.23690693430657,32.9,10.9,3.649178695868592,101.1,79.76685082872928,27,0.08594366926962348
MIZ/AIZ/84A09/2016/112,Mizoram,Kolasib,,Aizaw-Silchar road (~10m from,23.973513,92.6839,Debris,Slide,2016,,primary,,,,,,5657.0,6.924015305979435,MATCHED,1,330.2811584472656,17.017768772478455,24.334384121424403,31.7,13.7,4.743912408759124,99.5,79.61500291885581,71,0.22600001919049137
,,,,,27.565512512724872,95.45159961293557,,,,,residential,,,,,,396.0,0.0,NEGATIVE_SAMPLE,0,121.70863342285156,0.4843436823823174,24.042857142857144,34.7,13.4,11.99898305084746,296.9,75.21317829457364,0,0.0
MZ/KOL/83D12/2016/13,Mizoram,Kolasib,,New Kawnpui(HM motors),24.030186,92.673377,Debris,Slide,,,trunk,NH6,,,,,26441.0,10.18580800966294,MATCHED,1,728.4155883789062,23.087896918810856,24.334384121424403,31.7,13.7,4.743912408759124,99.5,79.61500291885581,49,0.15597184423005742
SKM/SS/78A12/2015/148,Sikkim,South Sikkim,,NH-31A,27.22575,88.49325,Rock,Slide,,RANGPO-GANGTOK Rd,trunk,NH10,60.0,2.0,asphalt,,7657.0,2.7810192452083533,MATCHED,1,394.860595703125,46.27562001227761,18.63182125930941,30.9,1.0,8.528519306780177,233.9,81.46498792687133,116,0.3692394679731972
,,,,,26.305983792253663,91.36849885356769,,,,,residential,,,,,,98.0,0.0,NEGATIVE_SAMPLE,0,46.74293518066406,2.6568873589125053,24.273975636766338,32.1,13.3,9.85719822812846,347.3,82.4091915836102,0,0.0
AR/ESI/82L15/2022/59,Arunachal Pradesh,East Siang,Sangram Bridge-Boleng Road Slide,Sangram Bridge-Boleng Road,28.287317,94.947651,Rock-cum-Debris,Slide,,,primary,,,,,,17967.0,25.15976251762844,MATCHED,1,312.7582702636719,41.99441772577936,24.042857142857144,34.7,13.4,11.99898305084746,296.9,75.21317829457364,17,0.054112680651244416
SKM/NS/78A03/2017/75,Sikkim,West Sikkim,,SH,27.26086099999999,88.233278,Debris,Slide,,,unclassified,,,,,,9090.0,4.450914202956474,MATCHED,1,1169.7745361328125,34.15373674244729,18.63182125930941,30.9,1.0,8.528519306780177,233.9,81.46498792687133,109,0.34695777594033184
,,,,,25.28760251126515,89.89974063496199,,,,,tertiary,,,,,,1470.0,0.0,NEGATIVE_SAMPLE,0,33.60272216796875,10.854312604701526,,,,,,,0,0.0
,,,,,27.41124106793088,88.52463930092644,,,,,unclassified,,,,,,6192.0,0.0,NEGATIVE_SAMPLE,0,1181.3519287109375,23.22059177526536,,,,,,,62,0.19735212943395022
NL/KOH/83K02/2023/09,Nagaland,Kohima,Kohima-Botsa road,Kohima-Botsa road,25.7641457,94.0781772,Rock,Slide,August 2023,,trunk,NH2,,,,,23458.0,50.02069982374984,MATCHED,1,1239.6773681640625,22.79093819586625,20.85228468568264,32.0,7.6,4.679590141235115,151.3,79.07532539462753,152,0.4838310269993618
MZ/LAW/84B12/2020/31,Mizoram,Lawngtlai,Bhandukbandasora slide,Bhandukbandasora,22.059999999999995,92.66,Debris,Slide,2019,,unclassified,,,,,,4191.0,382.8761877855319,MATCHED,1,182.38336181640625,10.48510756701085,,,,,,,3,0.00954929658551372
MZ/AIZ/84A10/2015/223,Mizoram,Aizawl,,"Rangvamul, NH-54 Aizawl -",23.747444,92.696194,Rock,Slide,,,trunk,NH108,,,asphalt,,18562.0,6.066079538800175,MATCHED,1,790.1963500976562,35.0774396339682,24.334384121424403,31.7,13.7,4.743912408759124,99.5,79.61500291885581,286,0.9103662744856413
,,,,,26.239626103509345,94.05119715011494,,,,,unclassified,,,,,,7256.0,0.0,NEGATIVE_SAMPLE,0,176.38836669921875,16.512935561490778,20.85228468568264,32.0,7.6,4.679590141235115,151.3,79.07532539462753,15,0.0477464829275686
NG/TUE/83N3/2017/7,Nagaland,Tuensang,,NoklakPangsha Road,26.259083000000004,95.085972,Rock,Slide,,Laang-Nyukyan road,secondary,,,,,,3747.0,0.1601486247007389,MATCHED,1,1022.685791015625,28.33490304184684,,,,,,,28,0.08912676813146139
AR/WS/83I13/2022/100,Arunachal Pradesh,West Siang,NE of Daring Slide 1,Daring road,27.893389000000003,94.842194,Soil,Slide,,,tertiary,,,,,,2239.0,5102.8427454671055,TOO_FAR,1,699.8745727539062,23.603201525265888,24.042857142857144,34.7,13.4,11.99898305084746,296.9,75.21317829457364,11,0.03501408748021698
MIZ/LUNG/84A12/2025/041,Mizoram,Lunglei,,Ramlaitui,23.180769999999995,92.735789,Debris,Flow,31 May 2025,,unclassified,,,,,,26899.0,73.68033651882061,MATCHED,1,833.8138427734375,22.48443744543045,,,,,,,185,0.5888732894400127
MN/IMP/83L01/2018/51,Manipur,Imphal East,,Nongdam,24.833943999999992,94.08125,Rock,Slide,,,residential,,,,,,807.0,2.189601130159163,MATCHED,1,827.6588745117188,4.958535136580313,22.23690693430657,32.9,10.9,3.649178695868592,101.1,79.76685082872928,4,0.012732395447351627
NL/ Phek/83K10/2015/22,Nagaland,Phek,Sohomi village slide,Approach road from Phek to,25.720749999999995,94.50163889,Debris (Colluvial,Slide,,,trunk,NH702A,,,,,12754.0,296.4462615291166,MATCHED,1,1133.764892578125,29.238743752118765,,,,,,,36,0.11459155902616464
NG/PHE/83K14/2017/43,Nagaland,Phek,,,25.623363999999995,94.819272,Debris,Slide,,,tertiary,,,,,,19850.0,396.572318901706,MATCHED,1,627.5472412109375,37.932414900199454,,,,,,,82,0.26101410667070835
SKM-05/2012-13,Sikkim,East Sikkim,Rockse Slide 2,Panthang to Dikchu road,27.36977778,88.54466667,Rock,,13 July 2012,Penlong - Samdong Road,primary,SH7,,,asphalt,,25358.0,190.3753121952629,MATCHED,1,1749.4171142578125,40.95615205430057,,,,,,,99,0.31512678732195276
,,,,,24.828568980749186,93.873659470847,,,,,residential,,,,,,137.0,0.0,NEGATIVE_SAMPLE,0,785.9293212890625,0.6641318824246834,22.23690693430657,32.9,10.9,3.649178695868592,101.1,79.76685082872928,5,0.015915494309189534
,,,,,26.76338011089401,94.54165474912097,,,,,residential,,,,,,237.0,0.0,NEGATIVE_SAMPLE,0,106.9760513305664,0.1381644078896005,24.176780185758517,31.9,15.8,8.724764890282131,62.1,85.41486068111455,3,0.00954929658551372
,,,,,26.113413218442503,90.35198001258954,,,,Chunari - Joypur Embankment Road,primary,,,,concrete,,4027.0,0.0,NEGATIVE_SAMPLE,0,35.557579040527344,1.676149513465491,23.96081781531964,34.9,8.1,8.445295698924731,363.4,81.46390041493775,0,0.0
,,,,,27.367263900136667,95.31464294909664,,,,,residential,,,,,,146.0,0.0,NEGATIVE_SAMPLE,0,121.0929946899414,0.2911744688291359,24.176780185758517,31.9,15.8,8.724764890282131,62.1,85.41486068111455,0,0.0
MZ/LAW/84B16/2020/16,Mizoram,Saiha,Lombasu bymari slide 4,Lombasu bymari road,22.1,92.86,Debris,Slide,2017,,unclassified,,,,,,8623.0,458.3009493180021,MATCHED,1,331.0265197753906,27.36813442448076,,,,,,,13,0.04138028520389279
